ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60637,52,12/20/2020,12/26/2020,72,2340,152,4931.1,1414,68929,2980,145254.4,0.1,0.0,4,45,8.4,94.8,47454,60637-2020-52,POINT (-87.604053 41.780991)
60637,53,12/27/2020,01/02/2021,72,2412,152,5082.8,1255,70184,2645,147899,0.1,0.0,2,47,4.2,99.0,47454,60637-2020-53,POINT (-87.604053 41.780991)
60637,1,01/03/2021,01/09/2021,104,2516,219,5302,1846,72030,3890,151789.1,0.1,0.0,1,48,2.1,101.2,47454,60637-2021-1,POINT (-87.604053 41.780991)
60637,10,03/07/2021,03/13/2021,23,2889,48,6088,4076,108366,8589,228360.1,0.0,0.0,1,55,2.1,115.9,47454,60637-2021-10,POINT (-87.604053 41.780991)
60637,11,03/14/2021,03/20/2021,27,2916,57,6144.9,3843,112209,8098,236458.5,0.0,0.0,1,56,2.1,118.0,47454,60637-2021-11,POINT (-87.604053 41.780991)
60637,12,03/21/2021,03/27/2021,39,2955,82,6227.1,2920,115129,6153,242611.8,0.0,0.0,0,56,0.0,118.0,47454,60637-2021-12,POINT (-87.604053 41.780991)
60637,13,03/28/2021,04/03/2021,85,3040,179,6406.2,4486,119615,9453,252065.2,0.0,0.0,0,56,0.0,118.0,47454,60637-2021-13,POINT (-87.604053 41.780991)
60637,14,04/04/2021,04/10/2021,164,3204,346,6751.8,4783,124398,10079,262144.4,0.0,0.0,1,57,2.1,120.1,47454,60637-2021-14,POINT (-87.604053 41.780991)
60637,15,04/11/2021,04/17/2021,103,3307,217,6968.9,4574,128972,9639,271783.2,0.0,0.0,0,57,0.0,120.1,47454,60637-2021-15,POINT (-87.604053 41.780991)
60637,16,04/18/2021,04/24/2021,78,3385,164,7133.2,4182,133154,8813,280595.9,0.0,0.0,0,57,0.0,120.1,47454,60637-2021-16,POINT (-87.604053 41.780991)
60637,17,04/25/2021,05/01/2021,86,3471,181,7314.5,4393,137547,9257,289853.3,0.0,0.0,1,58,2.1,122.2,47454,60637-2021-17,POINT (-87.604053 41.780991)
60616,7,02/14/2021,02/20/2021,29,3276,53,6015,1293,59770,2374,109742.2,0.0,0.1,1,87,1.8,159.7,54464,60616-2021-7,POINT (-87.629531 41.844869)
60616,8,02/21/2021,02/27/2021,22,3298,40,6055.4,1495,61265,2745,112487.1,0.0,0.1,0,87,0.0,159.7,54464,60616-2021-8,POINT (-87.629531 41.844869)
60616,9,02/28/2021,03/06/2021,29,3327,53,6108.6,1177,62442,2161,114648.2,0.0,0.1,1,88,1.8,161.6,54464,60616-2021-9,POINT (-87.629531 41.844869)
60617,25,06/14/2020,06/20/2020,33,1186,40,1437,890,9282,1078,11246.3,0.1,0.1,1,63,1.2,76.3,82534,60617-2020-25,POINT (-87.556897 41.721257)
60620,40,09/27/2020,10/03/2020,24,1731,35,2542,903,22384,1326,32871.2,0.0,0.1,2,79,2.9,116.0,68096,60620-2020-40,POINT (-87.651656 41.740873)
60620,41,10/04/2020,10/10/2020,46,1777,68,2609.6,1067,23451,1567,34438.1,0.0,0.1,0,79,0.0,116.0,68096,60620-2020-41,POINT (-87.651656 41.740873)
60637,18,05/02/2021,05/08/2021,72,3543,152,7466.2,3769,141316,7942,297795.8,0.0,0.0,0,58,0.0,122.2,47454,60637-2021-18,POINT (-87.604053 41.780991)
60637,19,05/09/2021,05/15/2021,46,3589,97,7563.1,3691,145007,7778,305573.8,0.0,0.0,1,59,2.1,124.3,47454,60637-2021-19,POINT (-87.604053 41.780991)
60637,2,01/10/2021,01/16/2021,85,2601,179,5481.1,4104,76134,8648,160437.5,0.0,0.0,2,50,4.2,105.4,47454,60637-2021-2,POINT (-87.604053 41.780991)
60637,20,05/16/2021,05/22/2021,58,3647,122,7685.3,2923,147930,6160,311733.5,0.0,0.0,0,59,0.0,124.3,47454,60637-2021-20,POINT (-87.604053 41.780991)
60637,21,05/23/2021,05/29/2021,22,3669,46,7731.7,2420,150350,5100,316833.1,0.0,0.0,2,61,4.2,128.5,47454,60637-2021-21,POINT (-87.604053 41.780991)
60637,22,05/30/2021,06/05/2021,11,3680,23,7754.9,1901,152251,4006,320839.1,0.0,0.0,0,61,0.0,128.5,47454,60637-2021-22,POINT (-87.604053 41.780991)
60637,23,06/06/2021,06/12/2021,9,3689,19,7773.8,1346,153597,2836,323675.6,0.0,0.0,0,61,0.0,128.5,47454,60637-2021-23,POINT (-87.604053 41.780991)
60637,4,01/24/2021,01/30/2021,58,2726,122,5744.5,4196,84439,8842,177938.6,0.0,0.0,1,52,2.1,109.6,47454,60637-2021-4,POINT (-87.604053 41.780991)
60638,25,06/14/2020,06/20/2020,22,1130,37,1921.9,539,6328,917,10762.5,0.1,0.2,1,33,1.7,56.1,58797,60638-2020-25,POINT (-87.771902 41.787032)
60638,29,07/12/2020,07/18/2020,35,1272,60,2163.4,793,8926,1349,15181,0.1,0.2,0,38,0.0,64.6,58797,60638-2020-29,POINT (-87.771902 41.787032)
60638,30,07/19/2020,07/25/2020,48,1320,82,2245,799,9725,1359,16540,0.1,0.2,1,39,1.7,66.3,58797,60638-2020-30,POINT (-87.771902 41.787032)
60638,40,09/27/2020,10/03/2020,119,2184,202,3714.5,1055,19361,1794,32928.6,0.1,0.1,1,51,1.7,86.7,58797,60638-2020-40,POINT (-87.771902 41.787032)
60638,41,10/04/2020,10/10/2020,121,2305,206,3920.3,1138,20499,1936,34864,0.1,0.1,0,51,0.0,86.7,58797,60638-2020-41,POINT (-87.771902 41.787032)
60638,42,10/11/2020,10/17/2020,195,2500,332,4251.9,1322,21821,2248,37112.4,0.2,0.1,0,51,0.0,86.7,58797,60638-2020-42,POINT (-87.771902 41.787032)
60638,43,10/18/2020,10/24/2020,244,2744,415,4666.9,1513,23334,2573,39685.7,0.2,0.1,2,53,3.4,90.1,58797,60638-2020-43,POINT (-87.771902 41.787032)
60638,44,10/25/2020,10/31/2020,363,3107,617,5284.3,1800,25134,3061,42747.1,0.2,0.1,4,57,6.8,96.9,58797,60638-2020-44,POINT (-87.771902 41.787032)
60638,23,06/06/2021,06/12/2021,11,7954,19,13527.9,780,68529,1327,116551.9,0.0,0.1,0,123,0.0,209.2,58797,60638-2021-23,POINT (-87.771902 41.787032)
60638,3,01/17/2021,01/23/2021,148,6833,252,11621.3,1494,46183,2541,78546.5,0.1,0.2,2,105,3.4,178.6,58797,60638-2021-3,POINT (-87.771902 41.787032)
60638,4,01/24/2021,01/30/2021,92,6925,156,11777.8,1339,47522,2277,80823.9,0.1,0.2,1,106,1.7,180.3,58797,60638-2021-4,POINT (-87.771902 41.787032)
60639,14,04/04/2021,04/10/2021,175,13943,193,15403.7,2426,102454,2680,113187.6,0.1,0.2,1,228,1.1,251.9,90517,60639-2021-14,POINT (-87.75531 41.920609)
